datetime,open,high,low,close,volume,bb_middle,bb_std,bb_upper,bb_lower,rsi,candlestick
2025-03-12 13:00:00,22965.02691066651,22998.851098142542,22946.641485260134,22957.212237254207,2967,22504.569310884566,307.6553073215826,23119.87992552773,21889.258696241403,59.38209532405341,
2025-03-12 13:15:00,22124.297223485544,22154.009314850973,22119.266224624414,22152.586376738956,9009,22505.9758775761,305.8852153954564,23117.74630836701,21894.20544678519,50.65888946199132,
2025-03-12 13:30:00,22730.867475203646,22761.024981209794,22715.385884703504,22738.315094280173,6462,22519.70443567489,310.0236020913964,23139.75163985768,21899.657231492096,47.51158777347742,
2025-03-12 13:45:00,22938.34045682104,22972.467079797923,22905.153738786343,22966.878642019397,7897,22540.174505513904,325.7651360714979,23191.704777656898,21888.64423337091,57.32395156710722,
2025-03-12 14:00:00,22181.23306616566,22210.001024822115,22147.943846092217,22191.80370550879,4458,22548.318446627258,314.1400220987274,23176.598490824712,21920.038402429804,43.5077168704768,
2025-03-12 14:15:00,22066.496267366776,22087.94938583191,22052.185052004777,22078.02240211363,9585,22533.97932489017,329.14434783072943,23192.26802055163,21875.69062922871,47.8282294410926,
2025-03-12 14:30:00,22741.12064929006,22754.91678400909,22718.115517962175,22721.245230895453,5778,22563.669871963597,317.1039273812135,23197.877726726023,21929.46201720117,50.37242643127773,
2025-03-12 14:45:00,22574.473113179913,22612.902179725574,22564.800751779316,22575.382639118565,4730,22588.22510782927,296.36432675806833,23180.953761345405,21995.496454313132,47.801101926578255,
2025-03-12 15:00:00,22841.828776758273,22853.14239825843,22831.31017268178,22831.502620110685,5365,22580.758982448075,287.7077081370991,23156.174398722273,22005.343566173877,52.84818857292871,
2025-03-12 15:15:00,22139.77237662629,22174.390091934012,22138.62002220596,22164.23595784,8547,22573.126263203583,296.9528036263245,23167.03187045623,21979.220655950936,47.098560570182265,
2025-03-12 15:30:00,22795.26731185989,22806.933952992356,22750.429984364502,22769.892114608097,1027,22571.360069400405,295.60171941677356,23162.563508233954,21980.156630566857,53.436252904584315,
2025-03-13 09:15:00,22201.627320047744,22232.893828545468,22191.091986794,22223.975510784418,4491,22569.324731538683,297.9552297366797,23165.23519101204,21973.414272065325,49.02395593514851,
2025-03-13 09:30:00,22163.655942865706,22201.009856222157,22152.279249018884,22168.7958168196,7423,22543.38478008475,309.47723575564066,23162.339251596033,21924.43030857347,43.04926069809566,
2025-03-13 09:45:00,22164.26579793099,22175.20149237632,22150.285726298735,22170.700054410485,6301,22513.091538724097,315.05340943390723,23143.19835759191,21882.984719856282,43.97948948748251,Hammer
2025-03-13 10:00:00,22814.574720231383,22817.57188527445,22808.20431664661,22809.428641508137,7160,22525.153207998643,321.8191668293337,23168.79154165731,21881.514874339977,48.78219705117803,
2025-03-13 10:15:00,22665.197220696202,22671.74590784591,22633.234076537134,22639.91099430365,2173,22533.88821595598,322.47678013603826,23178.841776228055,21888.934655683905,54.48525089649581,
2025-03-13 10:30:00,22523.06542476912,22553.365273132673,22519.30827711024,22530.91750806299,1338,22541.543014519422,320.38745447801153,23182.317923475446,21900.7681055634,47.907521718419595,Inverted Hammer
2025-03-13 10:45:00,22358.830484123504,22401.302804434792,22352.120362807185,22372.210769966503,1841,22542.885371258493,319.5774612044795,23182.04029366745,21903.730448849536,43.914488183174484,Inverted Hammer
2025-03-13 11:00:00,22877.200540813108,22879.450381874878,22844.962704483605,22856.98865452939,1293,22537.93370911305,313.5496287944601,23165.032966701972,21910.83445152413,57.2371395410516,
2025-03-13 11:15:00,22392.445107422634,22429.15267037472,22375.462076398562,22416.462739162864,7558,22516.8233855018,306.3670368054804,23129.557459112762,21904.08931189084,53.43777202090379,
2025-03-13 11:30:00,22816.599439471578,22833.665371769082,22781.202048136518,22786.28844042452,2647,22508.277195660314,295.631597862415,23099.540391385144,21917.013999935483,50.699542513928726,
2025-03-13 11:45:00,22439.134908570217,22463.061327066192,22411.26367133671,22429.45588960628,5898,22522.12067130368,284.3669603563933,23090.85459201647,21953.386750590893,48.49868111727669,
2025-03-13 12:00:00,22376.944429424908,22423.387406917187,22364.14337077183,22413.744847565464,5526,22505.892158967945,280.61631354241206,23067.12478605277,21944.65953188312,45.47836462453392,
2025-03-13 12:15:00,22462.679785669607,22479.2783609064,22430.13838814514,22433.420794702335,6614,22479.219266602093,259.0142741886201,22997.24781497933,21961.190718224854,53.38857095770545,
2025-03-13 12:30:00,22301.377874164144,22324.644720861117,22295.5641901495,22322.96803946523,4801,22485.777483299913,252.94330834916377,22991.66409999824,21979.890866601585,43.57267231426937,
2025-03-13 12:45:00,22747.60938017625,22748.293500914286,22720.78886102225,22747.917150588393,9280,22519.272220723655,240.13604452969307,22999.54430978304,22039.00013166427,57.80655223504106,
2025-03-13 13:00:00,22502.72039009248,22506.80032609272,22480.862984840227,22483.16020778884,8376,22507.36796956832,235.45228978041027,22978.272549129142,22036.4633900075,54.40859435120563,
2025-03-13 13:15:00,22232.212695146816,22245.142274703554,22218.819016005946,22226.486257960787,1899,22489.923150510433,242.95331378425084,22975.829778078933,22004.016522941933,50.73016139473311,
2025-03-13 13:30:00,22899.574573274567,22900.96718531562,22869.374323387594,22881.139526211555,4477,22492.404995815476,246.8486078058663,22986.10221142721,21998.707780203742,50.93469623367645,
2025-03-13 13:45:00,22383.89122137321,22415.459987675622,22340.324541756196,22398.65905344791,2744,22504.126150595872,235.7626084338482,22975.651367463568,22032.600933728176,47.092660591214596,
2025-03-13 14:00:00,22543.55286111399,22564.87277895407,22493.607626125835,22536.07644146578,7096,22492.435366938756,227.54431935964996,22947.524005658055,22037.346728219458,50.0617475512952,
2025-03-13 14:15:00,22906.472110964547,22933.87937110095,22876.083972527376,22913.325345014484,3253,22526.90285865026,236.76208886655243,23000.427036383368,22053.378680917154,56.15464981015123,
2025-03-13 14:30:00,22624.23799591399,22632.970355208807,22604.002702197533,22625.94598389757,2633,22549.760367004157,221.97546346762732,22993.71129393941,22105.809440068904,47.248563936798554,
2025-03-13 14:45:00,22116.898040708365,22131.694642180195,22105.637685697555,22108.71185935175,8001,22546.66095725122,227.90048150732724,23002.461920265876,22090.859994236565,46.400819938474434,
2025-03-13 15:00:00,22939.832123613476,22973.023347356113,22926.97731914372,22965.343305303442,8020,22554.456690440988,239.72204776580847,23033.900785972604,22075.01259490937,51.88000008172223,
2025-03-13 15:15:00,22627.70805307142,22675.973189252938,22603.735304163933,22654.707786494826,9149,22555.196530050547,240.02230603293665,23035.24114211642,22075.151917984673,52.388217369398,
2025-03-13 15:30:00,22334.905614657087,22337.426453337197,22316.541729593053,22328.599352029745,5701,22545.080622248883,245.3047104960307,23035.690043240946,22054.47120125682,49.15299986280121,
2025-03-14 09:15:00,22139.27207266339,22183.791288706154,22093.58134653214,22173.844319633095,7735,22535.162299732216,256.4205594598249,23048.003418651864,22022.321180812567,47.48539498556681,
2025-03-14 09:30:00,22794.025189270295,22822.869249335854,22775.61041588751,22808.706077228522,2013,22532.74817086717,253.44115876444982,23039.63048839607,22025.86585333827,54.27151199882059,
2025-03-14 09:45:00,22620.072755928515,22648.268734266298,22601.400526371242,22610.853842152257,4299,22542.46772601664,252.47248910844257,23047.412704233524,22037.522747799754,48.74454001157595,
2025-03-14 10:00:00,22533.46109197632,22558.47501873671,22514.284366354623,22533.275095102545,2506,22529.81705875054,245.8647438841166,23021.546546518774,22038.08757098231,50.475337059352555,
2025-03-14 10:15:00,22893.892583050958,22897.362287346168,22852.061572532573,22874.44206755332,5803,22552.06636764789,256.220851580794,23064.50807080948,22039.624664486302,56.04887384772612,
2025-03-14 10:30:00,22788.59721122453,22793.09105381134,22756.057795182183,22758.10268383452,1977,22569.284259461347,258.00065030627997,23085.285560073906,22053.282958848788,48.723072177130426,
2025-03-14 10:45:00,22151.674879732753,22181.72048001571,22120.966437216808,22178.96452556092,2817,22556.561446004274,270.9996688268818,23098.56078365804,22014.56210835051,47.7647639941991,
2025-03-14 11:00:00,22311.72206779555,22328.769996367326,22295.014916676355,22299.355052361,5901,22555.380796649064,272.1200354599514,23099.620867568967,22011.14072572916,47.58315405144332,
2025-03-14 11:15:00,22248.489139814465,22294.352543143348,22207.593930972842,22268.104702560115,7798,22531.39017424765,275.38329915901704,23082.156772565682,21980.623575929614,42.9117228396223,
2025-03-14 11:30:00,22743.946292572677,22764.27581944065,22742.028099504892,22753.29058581863,1473,22544.896693149138,279.4871628341353,23103.87101881741,21985.922367480867,51.34071546009876,
2025-03-14 11:45:00,22033.53243473578,22040.69650767091,21989.99257611887,21991.292231962536,1567,22533.136991849227,297.92928269959646,23128.99555724842,21937.278426450033,48.8243677617497,
2025-03-14 12:00:00,22569.889684871316,22605.625626546418,22544.25218988162,22601.007120522514,8966,22519.130371564774,287.0954521735249,23093.321275911825,21944.939467217722,46.162439348770086,
2025-03-14 12:15:00,22762.45868574069,22777.12635681274,22742.546173997518,22772.00284657521,3258,22537.797561221138,290.9615678411886,23119.720696903514,21955.87442553876,51.27291615632734,Hammer
2025-03-14 12:30:00,22876.76563676175,22903.039152129542,22851.907272725864,22878.713565871865,9120,22554.929417441446,300.77660841948045,23156.482634280408,21953.376200602484,56.26848102454369,
2025-03-14 12:45:00,22342.081748715907,22376.973387991166,22308.710972189216,22324.339129133437,5310,22525.480106647392,292.56072669756355,23110.60156004252,21940.358653252264,51.57172827092411,
2025-03-14 13:00:00,22821.257304672014,22866.270510232116,22820.61903334612,22826.17129792881,2982,22535.49137234895,299.52252252666256,23134.536417402276,21936.446327295627,50.18761535689054,Inverted Hammer
2025-03-14 13:15:00,22110.63173695521,22150.241296695294,22067.054144132297,22097.283729759063,2096,22534.919965869318,300.3891987437847,23135.69836335689,21934.141568381747,45.04807843468535,
2025-03-14 13:30:00,22846.452291734517,22880.270345128152,22824.115315468945,22838.45889816689,7610,22528.57574551249,292.0441921649903,23112.664129842473,21944.48736118251,52.60878303203864,
2025-03-14 13:45:00,22127.488662331984,22161.47032145174,22110.34033634698,22136.247449907147,4570,22502.652728683108,303.06144392708507,23108.775616537278,21896.529840828938,44.05660003334424,
2025-03-14 14:00:00,22397.28729056037,22444.583522761972,22390.375012278666,22442.762620738737,7497,22508.360892118555,300.6763535078926,23109.71359913434,21907.00818510277,47.536552242559814,
2025-03-14 14:15:00,22797.295365779555,22812.08657065438,22775.322097061635,22796.459959580534,4646,22539.49167411593,296.4204291264746,23132.332532368877,21946.65081586298,55.0000118159264,
2025-03-14 14:30:00,22149.917427348773,22149.973032058584,22125.101288784554,22147.235425538238,3419,22506.418141531416,301.6575039257479,23109.73314938291,21903.10313367992,48.86541795424325,Hammer
2025-03-14 14:45:00,22229.25139523264,22242.84912320255,22209.069060507965,22231.055788445152,5279,22487.42823884606,306.6502401307419,23100.728719107545,21874.127758584575,49.725821277105965,
2025-03-14 15:00:00,22722.252568393065,22733.147137374403,22688.31956370172,22709.623712384993,1673,22496.24566971018,310.5484942352896,23117.342658180758,21875.148681239603,49.676528538556624,
2025-03-14 15:15:00,22720.036536546075,22753.128265801774,22698.991710108112,22745.25722002425,3802,22489.78642733373,303.5324294450131,23096.851286223755,21882.721568443703,56.25867346119513,
2025-03-14 15:30:00,22641.1476328853,22672.833212873575,22593.07675399297,22630.67140528961,8312,22483.414863406484,298.9058825418653,23081.226628490214,21885.603098322754,50.26829812284071,
2025-03-17 09:15:00,22693.9484444671,22723.621513602335,22663.98456857592,22715.78689902904,3369,22510.25598207989,294.1936032290366,23098.64318853796,21921.868775621817,49.483532569228174,
2025-03-17 09:30:00,22542.724443347597,22543.53661550807,22502.350546565,22514.359447498948,5530,22521.006201836786,289.9794855913372,23100.96517301946,21941.047230654112,46.70986438306791,
2025-03-17 09:45:00,22251.799058906952,22288.237961629486,22246.33126375148,22251.7293943164,2066,22520.1874364246,290.75322891889397,23101.69389426239,21938.68097858681,49.307862252669885,
2025-03-17 10:00:00,22345.69599350392,22361.872514128194,22325.831428856625,22356.657890400737,6432,22500.355801653706,287.5257720091891,23075.407345672083,21925.30425763533,45.15807855602765,
2025-03-17 10:15:00,22181.597716801425,22214.850516251758,22164.755331729066,22194.182002750687,9073,22510.50029019311,271.7670041175548,23054.03429842822,21966.966281958,51.13145816451247,
2025-03-17 10:30:00,22908.45056133363,22936.27948275874,22879.9764419268,22930.035047528778,1687,22526.951686543427,287.0625957276937,23101.076877998814,21952.82649508804,51.07064369528708,
2025-03-17 10:45:00,22583.39179476612,22600.528341037516,22540.33611876305,22596.786022461376,1068,22518.190845337733,281.8160523723584,23081.82295008245,21954.558740593016,55.892670006676006,Hammer
2025-03-17 11:00:00,22400.85141676364,22407.580230118845,22396.93450587554,22397.505418931047,7774,22494.130437990694,269.6972704632854,23033.524978917267,21954.73589706412,49.40458720700134,
2025-03-17 11:15:00,22462.005803644133,22466.72674852716,22458.377063741897,22462.55999949951,1419,22501.041481508997,266.8735251194952,23034.78853174799,21967.294431270006,45.246091571531046,
2025-03-17 11:30:00,22947.283339611815,22988.859256267428,22904.767454203935,22936.298898845536,7891,22506.547861554835,274.94892417372813,23056.44570990229,21956.650013207378,61.825210747364395,
2025-03-17 11:45:00,22153.35140311608,22199.27128022016,22142.708898814162,22178.10894017539,6593,22510.58912207565,269.14970075874555,23048.88852359314,21972.289720558158,49.33993514279543,
2025-03-17 12:00:00,22586.229832016797,22618.719234355012,22552.792169294305,22605.111307783867,7104,22498.9217425565,259.0572955902334,23017.036333736967,21980.807151376033,48.68012068528898,
2025-03-17 12:15:00,22505.888678884465,22511.06038462749,22478.744772266426,22487.81221691816,4892,22516.49998090705,244.68173262348793,23005.863446154028,22027.136515660073,46.814454527694075,
2025-03-17 12:30:00,22611.45423543465,22631.55559627906,22569.809555690288,22604.189651331555,1439,22524.57133243669,244.78381450376654,23014.138961444223,22035.00370342916,49.672468123129846,
2025-03-17 12:45:00,22018.11018382084,22054.5571438261,22011.85573832902,22042.119444806907,2208,22486.85430669801,258.4211290360643,23003.696564770136,21970.012048625882,42.54722909529516,
2025-03-17 13:00:00,22872.12390894415,22911.114953144654,22865.63476065802,22871.748712181576,3563,22523.079971030176,259.0879613404441,23041.255893711066,22004.904048349286,53.47129578151774,
2025-03-17 13:15:00,22932.118282483614,22938.02921359817,22904.277364469697,22931.753627859845,8466,22558.114863000912,264.83281955777113,23087.780502116453,22028.44922388537,56.87566316488208,
2025-03-17 13:30:00,22565.13318358921,22565.134719531477,22517.81425092129,22546.495641215464,2253,22549.95845944243,262.4220746969215,23074.802608836275,22025.114310048586,51.81646118695952,
2025-03-17 13:45:00,22696.65082387689,22732.25767617092,22675.900935958354,22729.413770623876,4209,22549.166286972417,261.8247317093195,23072.815750391055,22025.51682355378,55.10140457393167,
2025-03-17 14:00:00,22922.499381177295,22940.329189976605,22906.15227616456,22917.756326770388,4549,22563.520533046452,274.1096839701193,23111.73990098669,22015.301165106215,49.869331245736106,
2025-03-17 14:15:00,22707.2386343134,22719.96270089431,22676.904168153505,22681.560773752415,1614,22561.80922678262,273.2144076989603,23108.238042180543,22015.3804113847,50.92119202516015,
2025-03-17 14:30:00,22152.53904291426,22153.183916403737,22106.016612887008,22129.906908767905,4078,22542.586599846072,289.752533428565,23122.091666703203,21963.08153298894,47.29902265301591,
2025-03-17 14:45:00,22576.288360166815,22603.30333050489,22534.441968524585,22540.35101513708,4490,22557.017680887107,281.57601981547447,23120.169720518057,21993.865641256158,50.733998776869996,
2025-03-17 15:00:00,22606.715046382855,22649.272583154154,22556.940865846194,22646.458914720315,4543,22571.50773210308,278.15865415531204,23127.825040413703,22015.190423792457,47.061336553639904,
2025-03-17 15:15:00,22424.130671302388,22472.012253616016,22423.00224214227,22424.898192390316,9102,22583.043541585066,266.2142641047436,23115.472069794552,22050.61501337558,52.8077006085537,
2025-03-17 15:30:00,22736.444235624724,22764.73148315539,22730.801328389087,22756.36783237067,2900,22574.36018082716,256.97233553152256,23088.304851890203,22060.415509764116,51.75907032341586,
2025-03-18 09:15:00,22934.367014769014,22960.09008115601,22903.893626600682,22933.402519654777,6680,22591.19100568683,269.24883743390205,23129.688680554635,22052.693330819024,55.111074294451974,
2025-03-18 09:30:00,22925.568512906775,22929.821332181236,22884.539690940084,22901.23143908059,7751,22616.377306694307,273.7005433704127,23163.778393435132,22068.97621995348,53.47428623338248,
2025-03-18 09:45:00,22450.83937140413,22478.28301148126,22436.577154288792,22439.323158199033,6862,22615.215464629284,274.4361848313519,23164.087834291986,22066.34309496658,54.7572740317654,Inverted Hammer
2025-03-18 10:00:00,22113.238045840757,22132.236999789027,22101.277491439047,22120.53947352308,2712,22574.42749336316,284.63510932971633,23143.697712022593,22005.157274703728,39.74837122824696,
2025-03-18 10:15:00,22984.841198962335,23015.197963006514,22945.492408993276,22986.28551627328,3329,22614.836322168056,282.77077664152506,23180.377875451104,22049.294768885007,50.61003175624893,
2025-03-18 10:30:00,22838.898086445934,22858.334403839763,22836.07899375327,22842.330166181826,2194,22626.697265087954,287.28054911962414,23201.258363327204,22052.136166848704,53.49827487182839,Inverted Hammer
2025-03-18 10:45:00,22124.662681203266,22136.677637375786,22106.193548824136,22133.940827771563,7781,22609.00369563062,306.5367468360522,23222.077189302727,21995.930201958516,43.7368252580302,
2025-03-18 11:00:00,22920.841882617373,22925.590146378792,22895.551421487755,22904.686498334937,9162,22624.02853798079,313.5720342907365,23251.172606562264,21996.884469399316,49.877535400625376,
2025-03-18 11:15:00,22869.89636206213,22885.642284291574,22841.878928344613,22861.560421566748,5906,22665.000586818784,285.84593019549004,23236.692447209763,22093.308726427804,51.749915150635516,
2025-03-18 11:30:00,22518.83805712607,22523.670298840458,22482.40729928643,22504.8445692625,2378,22646.655379672833,283.6439809348733,23213.94334154258,22079.367417803085,53.7886586050574,
2025-03-18 11:45:00,22591.27543574493,22600.12028328613,22573.5331495734,22576.19802792075,1749,22628.877599675874,275.8705349058235,23180.61866948752,22077.136529864227,50.38887487076516,
2025-03-18 12:00:00,22399.00270387013,22448.36951179911,22368.3684866364,22442.942379790922,6292,22623.69993660465,278.4577302866619,23180.615397177975,22066.784476031327,47.8051437269995,
2025-03-18 12:15:00,22054.76163882203,22076.966816667362,22025.492867682482,22044.77172248674,1300,22589.467834197792,305.5436198738257,23200.555073945445,21978.38059445014,46.0509011556591,
2025-03-18 12:30:00,22335.1972416459,22361.79082997115,22307.81643661321,22312.17644567801,5695,22559.18884014317,301.27466043976875,23161.73816102271,21956.639519263634,45.32308081374826,
2025-03-18 12:45:00,22802.853448598013,22846.534375034873,22770.8292839409,22800.149197523882,5624,22565.118261331743,304.95434019054875,23175.02694171284,21955.209580950646,48.68318913595371,
2025-03-18 13:00:00,22004.632023004604,22054.41046802914,21991.6595644512,22029.322816611042,4837,22560.089056723904,313.22665592214815,23186.5423685682,21933.635744879608,42.48141252649051,
2025-03-18 13:15:00,22333.499171691143,22362.63489415838,22329.26673401191,22346.406378624906,1277,22550.39182489829,316.85110168621117,23184.094028270712,21916.68962152587,49.17824091530962,
2025-03-18 13:30:00,22398.168693590942,22438.79238464315,22392.205109988954,22424.561927692295,4917,22539.296975546895,317.19495547499884,23173.686886496893,21904.907064596897,52.80831342274942,
2025-03-18 13:45:00,22537.395602937922,22553.742654154757,22526.166483805227,22527.696518443354,8307,22544.436891849546,316.0745473378978,23176.58598652534,21912.28779717375,45.06924260327158,
2025-03-18 14:00:00,22919.855616412762,22935.142814285125,22894.84571963662,22906.3118795401,3161,22551.934094208016,323.06703657649706,23198.06816736101,21905.800021055024,50.65488611267343,
2025-03-18 14:15:00,22346.34599436596,22366.48118041569,22304.323856838662,22355.245036887507,2389,22523.026220069652,312.84173014118653,23148.709680352025,21897.34275978728,52.34054212877234,
2025-03-18 14:30:00,22346.953201896227,22380.57856502991,22311.888534791808,22317.37643462203,9882,22493.833469846726,302.77117705871433,23099.375823964154,21888.2911157293,42.64897608938789,
2025-03-18 14:45:00,22737.501248109747,22771.610832572504,22698.049217899646,22760.98014605703,5732,22509.916319239626,308.217296821172,23126.35091288197,21893.48172559728,48.855801308072294,
2025-03-18 15:00:00,22452.21794088981,22467.979912622282,22434.669159693505,22437.730287711805,4468,22525.775859949063,295.0045613985032,23115.78498274607,21935.766737152055,49.23065167009752,
2025-03-18 15:15:00,22224.604822939982,22231.265319146813,22204.372135857553,22226.81326600513,7141,22487.802247435655,281.16259743541997,23050.127442306493,21925.477052564816,46.11909002705697,
2025-03-18 15:30:00,22452.439516132694,22484.05932895597,22432.755421833164,22451.265276453094,6969,22468.24900294922,268.5236474360822,23005.296297821384,21931.201708077053,50.09061358165876,
2025-03-19 09:15:00,22140.8570203798,22147.27331348924,22131.263361159577,22141.064799078114,4816,22468.605201514547,268.06117184221074,23004.72754519897,21932.482857830124,51.06884201243528,
2025-03-19 09:30:00,22176.386986506222,22205.31161191769,22173.326153599042,22178.21631806406,6037,22432.281692501005,254.74960928567668,22941.780911072357,21922.782473929652,48.4329576444299,
2025-03-19 09:45:00,22498.36777273948,22533.038879142296,22468.821968098116,22473.07111901505,6994,22412.857227373417,234.28359539692414,22881.424418167266,21944.29003657957,45.99284942801955,
2025-03-19 10:00:00,22418.925449504546,22453.95602432427,22369.464615333516,22387.70953844611,3451,22407.000475832596,233.3251585672745,22873.650792967146,21940.350158698046,55.277042837321645,
2025-03-19 10:15:00,22914.8459010681,22952.51950660108,22906.504415820586,22912.387620858288,1024,22423.80995547947,257.0591929982226,22937.928341475916,21909.691569483028,57.853629592890904,
2025-03-19 10:30:00,22362.393899116632,22406.036870194916,22360.05965812167,22374.42321033222,6962,22420.38399700654,257.2473111209371,22934.87861924841,21905.889374764665,49.38300208571059,Inverted Hammer
2025-03-19 10:45:00,22580.58835027804,22605.586299876282,22541.611766186845,22574.519194520046,3556,22446.871370608205,243.439051232693,22933.749473073593,21959.993268142818,50.562761691085925,
2025-03-19 11:00:00,22632.26428791953,22668.77674739601,22619.634987585294,22648.56766373009,8632,22463.69093151081,245.2570703862454,22954.2050722833,21973.17679073832,46.657459188911,
2025-03-19 11:15:00,22013.094456588333,22044.053093356626,21971.612266320688,22028.83096526859,1060,22425.125019898045,250.16016086705858,22925.445341632163,21924.804698163927,45.84099349154832,Hammer
2025-03-19 11:30:00,22663.53737201671,22672.869369006596,22628.340538664987,22657.562133534837,8675,22456.536985744235,236.9383010203882,22930.41358778501,21982.66038370346,53.767245278545055,
2025-03-19 11:45:00,22178.035966869753,22179.320449113224,22130.75229001721,22160.318561203127,1122,22447.23259487314,245.0070441459568,22937.246683165056,21957.218506581226,43.42631962042057,
2025-03-19 12:00:00,22961.070317469454,22975.2973867533,22940.62395568162,22954.901851428207,6616,22473.74959105994,269.86270145614594,23013.47499397223,21934.024188147647,55.130650846028225,
2025-03-19 12:15:00,22148.66272775311,22170.81441306999,22115.56423578058,22141.742235813348,2186,22454.45187692844,279.43196636039244,23013.315809649226,21895.587944207655,49.246126508985746,
2025-03-19 12:30:00,22414.624123727022,22445.479420948453,22391.38138468636,22413.806147546104,6158,22429.82659032874,258.42730538588114,22946.681201100502,21912.971979556976,49.670826351633984,
2025-03-19 12:45:00,22085.349668078645,22127.847634603804,22053.820233213217,22116.16359595809,8864,22417.872518282267,267.43152988590066,22952.735578054067,21883.009458510467,49.78069562595289,
2025-03-19 13:00:00,22996.874251845948,23006.686537681257,22974.39430654556,22981.821534320567,5089,22451.094773267196,294.21953007727893,23039.533833421752,21862.65571311264,56.17604667835802,
2025-03-19 13:15:00,22502.19501033124,22508.472499826166,22492.763398010036,22492.853268706112,3472,22437.688429399648,285.3306237602941,23008.349676920236,21867.02718187906,50.147629403115964,
2025-03-19 13:30:00,22595.385017320044,22643.55901469376,22569.990146519875,22617.90701417794,8450,22446.697265722956,288.1623524629548,23023.021970648864,21870.37256079705,51.707790740392355,
2025-03-19 13:45:00,22067.076477388426,22072.478705357247,22040.647267316555,22047.09192977064,3964,22437.71119891123,298.01393021286606,23033.739059336964,21841.683338485498,43.6241843876304,
2025-03-19 14:00:00,22749.96047039918,22773.88502390454,22709.430277986172,22766.802422935114,9104,22453.488056235332,306.98644626248176,23067.460948760294,21839.51516371037,52.815777574702274,Hammer
2025-03-19 14:15:00,22209.905593095587,22239.18377953525,22173.129557805907,22229.87319454413,2310,22457.928476008634,302.8438762090975,23063.61622842683,21852.24072359044,47.64081484643712,
2025-03-19 14:30:00,22898.054289440715,22925.123010486088,22864.864708243644,22869.48816941156,9346,22492.492068576008,308.6322547780516,23109.75657813211,21875.227559019906,51.403576982233425,
2025-03-19 14:45:00,22205.139640482008,22209.441248333656,22199.470285704378,22200.53108051895,3212,22478.865066651204,315.47571820268786,23109.81650305658,21847.91363024583,51.084084331925276,
2025-03-19 15:00:00,22190.687720663667,22193.53906636385,22154.65690613048,22173.910247323227,7792,22468.175102095058,322.2761362068013,23112.72737450866,21823.622829681455,46.69502169627976,
2025-03-19 15:15:00,22036.549667848096,22041.823839221146,22011.53441003037,22029.987416735737,9703,22424.05509188893,318.64255102594586,23061.34019394082,21786.76998983704,49.06421049704062,Hammer
2025-03-19 15:30:00,22472.06694511,22501.34632930363,22427.361968304693,22447.700885986596,9378,22427.71897567165,318.46306488196774,23064.645105435586,21790.792845907716,46.14988573377739,
2025-03-20 09:15:00,22564.841133262616,22592.05837764433,22518.84758655609,22571.324914445897,2845,22427.559261667942,318.386359253258,23064.33198017446,21790.786543161426,53.64220137482412,
2025-03-20 09:30:00,22065.70863942835,22077.39567903019,22062.950809898262,22071.544293964922,8660,22398.708093179685,323.4096104417915,23045.527314063267,21751.888872296102,47.20603077246307,
2025-03-20 09:45:00,22775.52761669501,22807.41632378729,22734.495538677285,22758.181967782806,2702,22435.175643305396,320.61589405746656,23076.407431420328,21793.943855190464,54.92798398346864,
2025-03-20 10:00:00,22453.28883474803,22494.292209850813,22451.403965226895,22452.492103812525,1390,22424.922141819283,316.3806752562585,23057.6834923318,21792.160791306767,45.554870386477994,
2025-03-20 10:15:00,22524.39026932758,22526.46921731991,22506.03178804283,22521.362931364052,1654,22442.974360327327,310.73817214975116,23064.45070462683,21821.498016027825,50.257589156456895,Hammer
2025-03-20 10:30:00,22440.762746938228,22465.66924411563,22413.647748157175,22424.81955511596,6835,22416.470245511715,286.431446721884,22989.333138955484,21843.607352067946,48.24639087892661,
2025-03-20 10:45:00,22400.763060875324,22435.22858148046,22393.358020943968,22428.297904335734,5271,22430.798028937832,279.03736840816765,22988.872765754168,21872.723292121496,53.85984957919944,
2025-03-20 11:00:00,22559.64033130822,22572.255927661703,22522.324640679766,22543.310274270247,9955,22437.273235274042,280.1228040633095,22997.51884340066,21877.027627147425,47.421281453924514,
2025-03-20 11:15:00,22155.240245930712,22170.62879119537,22154.822510722104,22163.943958635136,4400,22439.662253407892,277.4309081007931,22994.524069609477,21884.800437206308,49.21058574570388,
2025-03-20 11:30:00,22181.92813049527,22212.61002564474,22173.49817807357,22207.640815754774,6319,22400.9532174796,250.50682720225907,22901.96687188412,21899.93956307508,40.75610111847615,
2025-03-20 11:45:00,22861.785621013518,22906.682385685705,22832.745779520843,22896.59913321478,7732,22421.140510705038,273.5140193884073,22968.168549481852,21874.112471928223,59.667838143103765,
2025-03-20 12:00:00,22946.11546213363,22986.611683148778,22910.396084031767,22938.711671042653,7674,22437.18074354827,294.27927345948524,23025.73929046724,21848.622196629298,60.5769741989976,
2025-03-20 12:15:00,22373.309316279752,22402.46582723473,22327.477161145056,22343.141460570692,2085,22451.983220088274,280.75999891677066,23013.503217921814,21890.463222254733,53.84988717746702,
2025-03-20 12:30:00,22270.744673143552,22307.255759031414,22235.469840546823,22291.114413696298,6446,22428.198819626334,272.7203166466697,22973.639452919673,21882.758186332994,47.884748887751805,
2025-03-20 12:45:00,22643.999543239017,22662.240666749407,22610.410579726275,22632.857164366967,5376,22448.348018117475,272.18252695729905,22992.71307203207,21903.982964202878,50.78495282775325,
